King Pyron;7203
Shadow Delver;7204
Flint Lock;7205
Gravitic Orb;7206
Phantom Cricket;7207
Crystal Seer;7208
Neo Space Pathfinder;7209
Frost and Flame Dragon;7210
Desert Twister;7211
Razor Lizard;7212
Light Effigy;7213
Dark Effigy;7214
Zombie Master;7215
Cocoon Rebirth;7216
Cyberdark Impact!;7217
Flint Missile;7218
Double Summon;7219
Summoner's Art;7220
Creature Seizure;7221
Phalanx Pike;7222
Symbols of Duty;7223
Amulet of Ambition;7224
Broken Bamboo Sword;7225
Ambush Fangs;7226
Venom Burn;7227
Common Charity;7228
Destructive Draw;7229
Shield Spear;7230
Strike Slash;7231
Spell Reclamation;7232
Trap Reclamation;7233
Gift Card;7234
The Gift of Greed;7235
Counter Counter;7236
Volcanic Rocket;7243
Felgrand Dragon;7244
Darkblaze Dragon;7245
Herald of Creation;7246
Decoy Dragon;7247
Trade-In;7248
The Big Saturn;7251
Elemental HERO Plasma Vice;7252
Over Limit;7254
Contact Out;7255
Swing of Memories;7256
Evil HERO Inferno Wing;7257
Evil HERO Malicious Edge;7258
Evil HERO Infernal Gainer;7259
Evil HERO Lightning Golem;7260
Evil HERO Dark Gaia;7261
Dark Fusion;7262
Cloudian - Eye of the Typhoon;7264
Cloudian - Ghost Fog;7265
Cloudian - Nimbusman;7266
Cloudian - Sheep Cloud;7267
Cloudian - Poison Cloud;7268
Diamond-Dust Cyclone;7269
Summon Cloud;7270
Lucky Cloud;7271
Natural Disaster;7272
Rain Storm;7273
Elemental HERO Chaos Neos;7275
Chamberlain of the Six Samurai;7276
Cloudian - Smoke Ball;7277
Cloudian - Acid Cloud;7278
Cloudian - Cirrostratus;7279
Cloudian - Altus;7280
Cloudian - Turbulence;7281
Gladiator Beast Alexander;7282
Gladiator Beast Spartacus;7283
Gladiator Beast Murmillo;7284
Gladiator Beast Bestiari;7285
Gladiator Beast Laquari;7286
Gladiator Beast Hoplomus;7287
Gladiator Beast Dimacari;7288
Gladiator Beast Secutor;7289
Test Ape;7290
Witch Doctor of Sparta;7291
Infinity Dark;7292
Magical Reflect Slime;7293
Ancient Gear Knight;7294
Goblin Black Ops;7295
Gambler of Legend;7296
Enishi, Shien's Chancellor;7297
Spirit of the Six Samurai;7298
Alien Telepath;7299
Alien Hypno;7300
Superalloy Beast Raptinus;7301
Gladiator Beast Gaiodiaz;7302
Gladiator Beast Heraklinos;7303
Fog Control;7304
Cloudian Squall;7305
Super Double Summon;7306
Colosseum - Cage of the Gladiator Beasts;7307
Gladiator Beast's Battle Halberd;7308
Gladiator Beast's Battle Gladius;7309
Gladiator Beast's Battle Manica;7310
Gladiator Beast's Respite;7311
Gladiator's Return;7312
Soul Devouring Bamboo Sword;7313
Cunning of the Six Samurai;7314
"A" Cell Incubator;7315
Updraft;7316
Release from Stone;7317
Light-Imprisoning Mirror;7318
Shadow-Imprisoning Mirror;7319
Disarm;7320
Parry;7321
Swiftstrike Armor;7322
Double-Edged Sword Technique;7323
Energy-Absorbing Monolith;7324
Cell Explosion Virus;7325
Detonator Circle "A";7326
Interdimensional Warp;7327
Foolish Revival;7328
An Unfortunate Report;7329
Fiendish Engine Ω;7331
Gemini Summoner;7332
Ocean's Keeper;7333
Thousand-Eyes Jellyfish;7334
Cranium Fish;7335
Abyssal Kingshark;7336
Mormolith;7337
Fossil Tusker;7338
Phantom Dragonray Bronto;7339
Il Blud;7340
Blazewing Butterfly;7341
Armityle the Chaos Phantom;7342
White Night Dragon;7343
Arcana Force EX - The Light Ruler;7344
Card Blocker;7345
Beast King Barbaros;7346
Splendid Venus;7347
Mad Reloader;7348
Dark Bribe;7349
Chaos Burst;7350
Phantom of Chaos;7351
Darklord Nurse Reficule;7352
Dark Cure;7353
Brutal Potion;7354
Haunted Shrine;7357
Shutendoji;7358
Mezuki;7359
Nine-Tailed Fox;7363
Gladiator Beast Andal;7365
Atlantean Pikeman;7366
Earth Effigy;7367
Wind Effigy;7368
Gemini Lancer;7369
Imprisoned Queen Archfiend;7370
Dark End Dragon;7371
Light End Dragon;7372
Evil HERO Infernal Prodigy;7376
Armor Breaker;7377
Evil HERO Wild Cyclone;7378
Evil HERO Infernal Sniper;7379
Evil HERO Malicious Fiend;7380
Dark Calling;7381
Revoke Fusion;7382
Hero's Rule 2;7383
Phantom Skyblaster;7384
Grave Squirmer;7385
Grinder Golem;7386
Counter Gem;7387
Crystal Pair;7388
Hand Destruction;7389
Crystal Release;7390
Crystal Tree;7391
Exodius the Ultimate Forbidden Lord;7392
Thunder King Rai-Oh;7397
Deep Diver;7398
Burden of the Mighty;7399
Dimensional Prison;7400
Vortex Trooper;7401
Chimeratech Fortress Dragon;7403
Fog King;7404
Fossil Dyna Pachycephalo;7405
Rainbow Dark Dragon;7406
Samsara Lotus;7407
Regenerating Rose;7408
Yubel;7409
Yubel - Terror Incarnate;7410
Yubel - The Ultimate Nightmare;7411
Armored Cybern;7412
Cyber Valley;7413
Cyber Ouroboros;7414
Volcanic Counter;7415
Destiny HERO - Dunker;7416
Destiny HERO - Departed;7417
Dark Horus;7418
The Dark Creator;7419
Dark Nephthys;7420
Dark Armed Dragon;7421
Dark Crusader;7422
Armageddon Knight;7423
Doomsday Horror;7424
Obsidian Dragon;7425
Shadowpriestess of Ohm;7426
Gigaplant;7427
Future Samurai;7428
Vengeful Shinobi;7429
The Immortal Bushi;7430
Field-Commander Rahz;7431
Gladiator Beast Darius;7432
Black Veloci;7433
Superancient Deepsea King Coelacanth;7434
Cannon Soldier MK-2;7435
The Calculator;7436
Sea Koala;7437
Blue Thunder T-45;7438
Magnetic Mosquito;7439
Neo-Spacian Twinkle Moss;7441
Elemental HERO Storm Neos;7442
Rainbow Neos;7443
Rainbow Veil;7444
Super Polymerization;7445
Vicious Claw;7446
Instant Neo Space;7447
Mirage Tube;7448
Spell Chronicle;7449
Dimension Explosion;7450
Cybernetic Zone;7451
The Beginning of the End;7452
Dark Eruption;7453
Fires of Doomsday;7454
Unleash Your Power!;7455
Chain Summoning;7456
Acidic Downpour;7457
Six Samurai United;7458
Gladiator Beast's Battle Archfiend Shield;7459
Gladiator Proving Ground;7460
Dark World Grimoire;7461
Rainbow Path;7462
Rainbow Life;7463
Sinister Seeds;7464
Hate Buster;7465
Chain Material;7466
Alchemy Cycle;7467
Cybernetic Hidden Technology;7468
Dark Spirit Art - Greed;7469
Dark Illusion;7470
Escape from the Dark Dimension;7471
Gemini Trap Hole;7472
Drastic Drop Off;7473
All-Out Attacks;7474
Double Tag Team;7475
Offering to the Snake Deity;7476
Cry Havoc!;7477
Transmigration Break;7478
Fine;7479
Gladiator Beast Octavius;7480
Gladiator Beast Torax;7481
Test Tiger;7482
Defensive Tactics;7483
Dragon Ice;7484
Tongue Twister;7485
Skreech;7486
Royal Firestorm Guards;7487
Veil of Darkness;7488
Security Orb;7489
Fire Trooper;7490
Elemental HERO Prisma;7491
Card Ejector;7492
Hidden Armory;7493
Assault Armor;7494
Evil Blast;7495
Ice Queen;7498
The Melody of Awakening Dragon;7508
Gaap the Divine Soldier;7514
Caius the Shadow Monarch;7516
Dimensional Alchemist;7517
Samsara Kaiser;7518
D.D.R. - Different Dimension Reincarnation;7519
By Order of the Emperor;7520
Evil Dragon Ananta;7522
Winged Kuriboh LV9;7526
Blizzed, Defender of the Ice Barrier;7527
Blizzard Warrior;7528
Cryomancer of the Ice Barrier;7529
Mist Valley Thunderbird;7530
Mist Valley Shaman;7531
Mist Valley Soldier;7532
Flamvell Dragnov;7533
Flamvell Magician;7534
Flamvell Guard;7535
X-Saber Axel;7536
X-Saber Airbellum;7537
X-Saber Uruz;7538
Commander Gottoms, Swordmaster;7539
Ally of Justice Clausolas;7540
Ally of Justice Garadholg;7541
Ally of Justice Rudra;7542
Worm Apocalypse;7543
Worm Barses;7544
Worm Cartaros;7545
Worm Dimikles;7546
Worm Erokin;7547
Brionac, Dragon of the Ice Barrier;7548
Mist Wurm;7549
Flamvell Uruquizas;7550
X-Saber Urbellum;7551
Ally of Justice Catastor;7552
Wrath of Neos;7553
Detonate;7554
Berserker Crush;7555
Evolution Burst;7556
Red-Eyes Darkness Metal Dragon;7557
Gaia Plate the Earth Giant;7558
Sauropod Brachion;7559
Tethys, Goddess of Light;7560
Dark Grepher;7561
Darklord Zerato;7562
Darknight Parshath;7563
Deepsea Macrotrema;7564
Metabo Globster;7565
Golden Flying Fish;7566
Prime Material Dragon;7567
Lonefire Blossom;7568
Aztekipede, the Worm Warrior;7569
Allure of Darkness;7570
Athena;7571
Hecatrice;7572
Valhalla, Hall of the Fallen;7573
Honest;7574
Cross Porter;7575
Miracle Flipper;7576
Destiny HERO - Dread Servant;7577
Volcanic Queen;7578
Jinzo - Returner;7579
Jinzo - Lord;7580
Arcana Force 0 - The Fool;7581
Arcana Force I - The Magician;7582
Arcana Force III - The Empress;7583
Arcana Force IV - The Emperor;7584
Arcana Force VI - The Lovers;7585
Arcana Force VII - The Chariot;7586
Arcana Force XIV - Temperance;7587
Arcana Force XVIII - The Moon;7588
Arcana Force XXI - The World;7589
Arcana Force EX - The Dark Ruler;7590
Jain, Lightsworn Paladin;7591
Lyla, Lightsworn Sorceress;7592
Garoth, Lightsworn Warrior;7593
Lumina, Lightsworn Summoner;7594
Ryko, Lightsworn Hunter;7595
Wulf, Lightsworn Beast;7596
Celestia, Lightsworn Angel;7597
Gragonith, Lightsworn Dragon;7598
Judgment Dragon;7599
Dark Valkyria;7600
Substitoad;7601
Unifrog;7602
Batteryman Charger;7603
Batteryman Industrial Strength;7604
Batteryman Micro-Cell;7605
Goblin Recon Squad;7606
Interplanetary Invader "A";7607
Diskblade Rider;7608
Golden Ladybug;7609
DUCKER Mobile Cannon;7610
The Lady in Wight;7611
Simorgh, Bird of Ancestry;7612
Cloudian - Storm Dragon;7613
Phantom Dragon;7614
Destiny End Dragoon;7615
Ultimate Ancient Gear Golem;7616
Gladiator Beast Gyzarus;7617
Hero Mask;7618
Space Gift;7619
Demise of the Land;7620
D - Formation;7621
Spell Gear;7622
Cup of Ace;7623
Light Barrier;7624
Solar Recharge;7625
Realm of Light;7626
Wetlands;7627
Quick Charger;7628
Short Circuit;7629
Light of Redemption;7630
Mystical Cards of Light;7631
Level Tuning;7632
Deck Lockdown;7633
Ribbon of Rebirth;7634
Golden Bamboo Sword;7635
Limit Reverse;7636
Hero Blast;7637
Rainbow Gravity;7638
D - Fortune;7639
Reversal of Fate;7640
Tour of Doom;7641
Arcana Call;7642
Light Spiral;7643
Glorious Illusion;7644
Destruction Jammer;7645
Froggy Forcefield;7646
Portable Battery Pack;7647
Gladiator Lash;7648
Raging Cloudian;7649
Sanguine Swamp;7650
Lucky Chance;7651
Summon Limit;7652
Dice Try!;7653
Emperor Sem;7658
Kuraz the Light Monarch;7659
Maiden of Macabre;7660
Hanewata;7661
Nimble Musasabi;7662
Oyster Meister;7663
Dharc the Dark Charmer;7664
Gigantic Cephalotus;7666
Nettles;7667
Queen of Thorns;7668
Horseytail;7669
Cursed Fig;7670
Miracle Fertilizer;7671
Overworked;7672
Herald of Orange Light;7673
Herald of Perfection;7674
Twin-Barrel Dragon;7675
Izanagi;7676
Izanami;7677
B.E.S. Big Core MK-2;7678
Road Warrior;7679
Sword of Kusanagi;7680
Orb of Yasaka;7681
Mirror of Yata;7682
Geartown;7683
Tune Warrior;7684
Water Spirit;7685
Sonic Chick;7686
Junk Synchron;7687
Speed Warrior;7688
Magna Drago;7689
Frequency Magician;7690
Synchro Boost;7691
Synchro Blast Wave;7692
Synchronized Realm;7693
Scrap-Iron Scarecrow;7694
Miniaturize;7695
Junk Warrior;7696
Gaia Knight, the Force of Earth;7697
Colossal Fighter;7698
Turbo Booster;7699
Nitro Synchron;7700
Quillbolt Hedgehog;7701
Ghost Gardna;7702
Shield Warrior;7703
Small Piece Golem;7704
Medium Piece Golem;7705
Big Piece Golem;7706
Sinister Sprocket;7707
Dark Resonator;7708
Twin-Shield Defender;7709
Jutte Fighter;7710
Handcuffs Dragon;7711
Montage Dragon;7712
Gonogo;7713
Mind Master;7714
Doctor Cranium;7715
Krebons;7716
Mind Protector;7717
Psychic Commander;7718
Psychic Snail;7719
Telekinetic Shocker;7720
Destructotron;7721
Gladiator Beast Equeste;7722
Jenis, Lightsworn Mender;7723
Mecha Bunny;7724
Kunoichi;7725
Beast of the Pharaoh;7726
Dark Hunter;7727
Kinka-byo;7728
Yamato-no-Kami;7729
Silent Strider;7730
Noisy Gnat;7731
Multiple Piece Golem;7732
Nitro Warrior;7733
Stardust Dragon;7734
Red Dragon Archfiend;7735
Goyo Guardian;7736
Magical Android;7737
Thought Ruler Archfiend;7738
Fighting Spirit;7739
Domino Effect;7740
Junk Barrage;7741
Battle Tuned;7742
De-Synchro;7743
Lightwave Tuning;7744
Psi-Station;7745
Psi-Impulse;7746
Emergency Teleport;7747
Lightsworn Sabre;7749
Unstable Evolution;7750
Recycling Batteries;7751
Book of Eclipse;7752
Equip Shot;7753
Graceful Revival;7754
Defense Draw;7755
Remote Revenge;7756
Spacegate;7757
Synchro Deflector;7758
Broken Blocker;7759
Machine Lord Ür;7760
Telepathic Power;7761
Mind Over Matter;7762
Gladiator Beast War Chariot;7763
Lightsworn Barrier;7764
Intercept;7765
Judgment of Thunder;7766
Psychic Rejuvenation;7767
Fish Depth Charge;7768
Needlebug Nest;7769
Dark Simorgh;7770
Alector, Sovereign of Birds;7782
Power Filter;7787
Dupe Frog;7788
Psychic Overload;7789
Beast Machine King Barbaros Ür;7790
Guardian of Order;7795
Aurkus, Lightsworn Druid;7796
Ehren, Lightsworn Monk;7797
Dark General Freed;7798
Magical Exemplar;7799
Maniacal Servant;7800
Flame Spirit Ignis;7801
Super-Ancient Dinobeast;7802
Vanquishing Light;7803
Red Ogre;7804
Neos Wiseman;7805
Elemental HERO Divine Neos;7806
Genex Controller;7807
Genex Undine;7808
Genex Power Planner;7809
Genex Searcher;7810
Genex Worker;7811
Reese the Ice Mistress;7812
Royal Knight of the Ice Barrier;7813
Numbing Grub in the Ice Barrier;7814
Mist Valley Watcher;7815
Mist Condor;7816
Mist Valley Windmaster;7817
Flamvell Poun;7818
Flamvell Archer;7819
Flamvell Fiend;7820
X-Saber Anu Piranha;7821
X-Saber Galahad;7822
X-Saber Palomuro;7823
X-Saber Pashuul;7824
Ally Salvo;7825
Ally of Justice Thousand Arms;7826
Ally of Justice Unknown Crusher;7827
Worm Falco;7828
Worm Gulse;7829
Worm Hope;7830
Worm Illidan;7831
Worm Jetelikpse;7832
Worm King;7833
Hydro Genex;7834
X-Saber Wayne;7835
Ally of Justice Light Gazer;7836
Chaos-End Master;7837
Sphere of Chaos;7838
Genex Neutron;7839
Ally of Justice Cyclone Creator;7840
Road Synchron;7841
Goblin Decoy Squad;7842
Jade Knight;7843
Tree Otter;7844
Koalo-Koala;7845
Zombie Mammoth;7846
Doomkaiser Dragon;7848
Plaguespreader Zombie;7849
The White Stone of Legend;7850
Revived King Ha Des;7851
Cyber Shark;7852
Hand of the Six Samurai;7853
Red-Eyes Zombie Dragon;7854
Malevolent Mech - Goku En;7855
Paladin of the Cursed Dragon;7856
Zombie World;7857
Imperial Iron Wall;7858
Enma's Judgment;7863
Avenging Knight Parshath;7864
Counselor Lily;7865
Grapple Blocker;7866
Telekinetic Charging Cell;7867
Charge of the Light Brigade;7868
Healing Wave Generator;7869
Turbo Synchron;7870
Mad Archfiend;7871
Wall of Ivy;7872
Copy Plant;7873
Morphtronic Celfon;7874
Morphtronic Magnen;7875
Morphtronic Datatron;7876
Morphtronic Boomboxen;7877
Morphtronic Cameran;7878
Morphtronic Radion;7879
Morphtronic Clocken;7880
Gadget Hauler;7881
Gadget Driver;7882
Search Striker;7883
Pursuit Chaser;7884
Iron Chain Repairman;7885
Iron Chain Snake;7886
Iron Chain Blaster;7887
Iron Chain Coil;7888
Power Injector;7889
Storm Caller;7890
Psychic Jumper;7891
Botanical Girl;7892
Tytannial, Princess of Camellias;7893
Fabled Raven;7894
Comrade Swordsman of Landstar;7895
Tiger Dragon;7896
Turbo Warrior;7897
Black Rose Dragon;7898
Iron Chain Dragon;7899
Psychic Lifetrancer;7900
Card Rotator;7901
Seed of Deception;7902
Mark of the Rose;7903
Black Garden;7904
Factory of 100 Machines;7905
Morphtronic Accelerator;7906
Morphtronic Cord;7907
Morphtronic Engine;7908
Poison Chain;7909
Paralyzing Chain;7910
Teleport;7911
Psychokinesis;7912
Fragrance Storm;7913
The World Tree;7914
Everliving Underworld Cannon;7915
Secret Village of the Spellcasters;7916
Omega Goggles;7917
Battle Mania;7918
Confusion Chaff;7919
Urgent Tuning;7920
Synchro Strike;7921
Prideful Roar;7922
Revival Gift;7923
Lineage of Destruction;7924
Doppelganger;7925
Morphtransition;7926
Morphtronic Monitron;7927
Psychic Trigger;7928
Pollinosis;7929
Bamboo Scrap;7930
Plant Food Chain;7931
Trap of the Imperial Tomb;7932
DNA Checkup;7933
Gozen Match;7934
Giant Trap Hole;7935
Kasha;7937
Parallel World Fusion;7942
Flip Flop Frog;7943
Naturia Beetle;7944
Naturia Rock;7945
Naturia Guardian;7946
Naturia Vein;7947
Genex Furnace;7948
Genex Gaia;7949
Genex Spare;7950
Genex Turbine;7951
Genex Doctor;7952
Genex Solar;7953
Dai-sojo of the Ice Barrier;7954
Medium of the Ice Barrier;7955
Mist Valley Baby Roc;7956
Mist Valley Executor;7957
Flamvell Grunika;7958
Flamvell Baby;7959
Ally Mind;7960
Ally of Justice Nullfier;7961
Ally of Justice Searcher;7962
Ally of Justice Enemy Catcher;7963
Ally of Justice Thunder Armor;7964
Ally of Justice Cosmic Gateway;7965
Worm Linx;7966
Worm Millidith;7967
Worm Noble;7968
Naturia Beast;7969
Dewloren, Tiger King of the Ice Barrier;7970
Thermal Genex;7971
Geo Genex;7972
Ally of Justice Field Marshal;7973
Genesis Dragon;7978
Gallis the Star Beast;7981
Red-Eyes Wyvern;7982
Darkness Destroyer;7983
White Night Queen;7984
Fortress Warrior;7985
Tuningware;7986
Armory Arm;7987
Give and Take;7988
Limiter Overload;7989
Shield Wing;7990
Vice Dragon;7991
Summon Reactor・SK;7998
Flying Fortress SKY FIRE;7999
Trap Reactor・Y FI;8000
Black Salvo;8001
Spell Reactor・RE;8002
Rose Tentacles;8003
Turret Warrior;8004
Debris Dragon;8005
Hyper Synchron;8006
Red Dragon Archfiend/Assault Mode;8007
Trap Eater;8008
Twin-Sword Marauder;8009
Dark Tinker;8010
Blackwing - Gale the Whirlwind;8011
Blackwing - Bora the Spear;8012
Blackwing - Sirocco the Dawn;8013
Twilight Rose Knight;8014
Morphtronic Boarden;8015
Morphtronic Slingen;8016
Doomkaiser Dragon/Assault Mode;8017
Hyper Psychic Blaster/Assault Mode;8018
Arcanite Magician/Assault Mode;8019
Arcane Apprentice;8020
Assault Mercenary;8021
Assault Beast;8022
Night Wing Sorceress;8023
Lifeforce Harmonizer;8024
Gladiator Beast Samnite;8025
Inmato;8026
Scanner;8027
Dimension Fortress Weapon;8028
Desert Protector;8029
Cross-Sword Beetle;8030
Bee List Soldier;8031
Hydra Viper;8032
Alien Overlord;8033
Alien Ammonite;8034
Dark Strike Fighter;8035
Blackwing Armor Master;8036
Hyper Psychic Blaster;8037
Arcanite Magician;8038
Cosmic Fortress Gol'gar;8039
Prevention Star;8040
Vengeful Servant;8041
Star Blast;8042
Raptor Wing Strike;8043
Morphtronic Rusty Engine;8044
Morphtronic Map;8045
Assault Overload;8046
Assault Teleport;8047
Assault Revival;8048
Psychic Sword;8049
Telekinetic Power Well;8050
Indomitable Gladiator Beast;8051
Seed Cannon;8052
Super Solar Nutrient;8053
Six Scrolls of the Samurai;8054
Verdant Sanctuary;8055
Arcane Barrier;8056
Mysterious Triangle;8057
Assault Mode Activate;8058
Spirit Force;8059
Descending Lost Star;8060
Shining Silver Force;8061
Half or Nothing;8062
Nightmare Archfiends;8063
Ebon Arrow;8064
Ivy Shackles;8065
Fake Explosion;8066
Morphtronic Forcefield;8067
Morphtronic Mix-up;8068
Assault Slash;8069
Assault Counter;8070
Psychic Tuning;8071
Supernatural Regeneration;8072
Trojan Gladiator Beast;8073
Wall of Thorns;8074
Planet Pollutant Virus;8075
Victoria;8076
Rose, Warrior of Revenge;8077
Seed of Flame;8078
Cactus Fighter;8079
Overdrive Teleporter;8080
Rai-Jin;8081
Rai-Mei;8082
Gladiator Beast Retiari;8083
Night's End Sorcerer;8084
Tempest Magician;8085
Treacherous Trap Hole;8086
Ido the Supreme Magical Force;8087
Violet Witch;8088
Tragoedia;8089
Ancient Fairy Dragon;8090
Stardust Dragon/Assault Mode;8091
Fabled Lurrie;8092
Fabled Grimro;8093
Fabled Gallabas;8094
Fabled Kushano;8095
Jurrac Protops;8096
Jurrac Velo;8097
Jurrac Monoloph;8098
Jurrac Tyrannus;8099
Naturia Antjaw;8100
Naturia Spiderfang;8101
Naturia Rosewhip;8102
Naturia Cosmobeet;8103
Genex Blastfan;8104
Genex Recycled;8105
Genex Army;8106
Pilgrim of the Ice Barrier;8107
Geomancer of the Ice Barrier;8108
Mist Valley Falcon;8109
Mist Valley Apex Avian;8110
Ally of Justice Reverse Break;8111
Ally of Justice Unlimiter;8112
Worm Opera;8113
Worm Prince;8114
Worm Queen;8115
Worm Rakuyeh;8116
Fabled Valkyrus;8117
Jurrac Giganoto;8118
Naturia Leodrake;8119
Windmill Genex;8120
Mist Valley Thunder Lord;8121
Elemental HERO Gaia;8122
Elemental HERO Ice Edge;8126
Elemental HERO Absolute Zero;8129
Endymion, the Master Magician;8132
Disenchanter;8133
Defender, the Magical Knight;8134
Magical Citadel of Endymion;8135
Spell Power Grasp;8136
Power Tool Dragon;8137
Colossal Fighter/Assault Mode;8138
Dark Voltanis;8139
Prime Material Falcon;8140
Bone Crusher;8141
Alien Kid;8142
Totem Dragon;8143
Royal Swamp Eel;8144
Submarine Frog;8145
Code A Ancient Ruins;8146
Synchro Change;8147
Legacy of a HERO;8150
Rockstone Warrior;8154
Level Warrior;8155
Strong Wind Dragon;8156
Dark Verger;8157
Phoenixian Seed;8158
Phoenixian Cluster Amaryllis;8159
Hedge Guard;8160
Evil Thorn;8161
Blackwing - Blizzard the Far North;8162
Blackwing - Shura the Blue Flame;8163
Blackwing - Kalut the Moon Shadow;8164
Blackwing - Elphin the Raven;8165
Morphtronic Remoten;8166
Morphtronic Videon;8167
Morphtronic Scopen;8168
Gadget Arms;8169
Torapart;8170
Earthbound Immortal Aslla piscu;8171
Earthbound Immortal Ccapac Apu;8172
Koa'ki Meiru Valafar;8173
Koa'ki Meiru Powerhand;8174
Koa'ki Meiru Guardian;8175
Koa'ki Meiru Drago;8176
Koa'ki Meiru Ice;8177
Koa'ki Meiru Doom;8178
Brain Golem;8179
Minoan Centaur;8180
Reinforced Human Psychic Borg;8181
Master Gig;8182
Emissary from Pandemonium;8183
Gigastone Omega;8184
Alien Dog;8185
Spined Gillman;8186
Deep Sea Diva;8187
Mermaid Archer;8188
Lava Dragon;8189
Vanguard of the Dragon;8190
G.B. Hunter;8191
Exploder Dragonwing;8192
Blackwing Armed Wing;8193
Trident Dragion;8195
Sea Dragon Lord Gishilnodon;8196
One for One;8197
Mind Trust;8198
Thorn of Malice;8199
Magic Planter;8200
Wonder Clover;8201
Against the Wind;8202
Black Whirlwind;8203
Junk Box;8204
Double Tool C&D;8205
Morphtronic Repair Unit;8206
Iron Core of Koa'ki Meiru;8207
Iron Core Immediate Disposal;8208
Urgent Synthesis;8209
Psychic Path;8210
Natural Tune;8211
Supremacy Berry;8212
Forbidden Chalice;8213
Calming Magic;8214
Miracle Locus;8215
Crimson Fire;8216
Tuner Capture;8217
Overdoom Line;8218
Wicked Rebirth;8219
Delta Crow - Anti Reverse;8220
Level Retuner;8221
Fake Feather;8222
Trap Stun;8223
Morphtronic Bind;8224
Reckoned Power;8225
Automatic Laser;8226
Attack of the Cornered Rat;8227
Proof of Powerlessness;8228
Bone Temple Block;8229
Grave of the Super Ancient Organism;8230
Swallow Flip;8231
Mirror of Oaths;8232
Fabled Urustos;8233
Fabled Krus;8234
Fabled Topi;8235
Fabled Soulkius;8236
Fabled Miztoji;8237
Jurrac Ptera;8238
Jurrac Iguanon;8239
Jurrac Brachis;8240
Jurrac Spinos;8241
Naturia Dragonfly;8242
Naturia Sunflower;8243
Naturia Cliff;8244
Naturia Tulip;8245
R-Genex Turbo;8246
R-Genex Overseer;8247
R-Genex Crusher;8248
R-Genex Magma;8249
Shock Troops of the Ice Barrier;8250
Samurai of the Ice Barrier;8251
Dewdark of the Ice Barrier;8252
Caravan of the Ice Barrier;8253
Worm Solid;8254
Worm Tentacles;8255
Worm Ugly;8256
Worm Victory;8257
Fabled Leviathan;8258
Jurrac Velphito;8259
Naturia Barkion;8260
Locomotion R-Genex;8261
Gungnir, Dragon of the Ice Barrier;8262
Snowman Eater;8263
Ojama Red;8264
Ojama Blue;8265
Ojama Country;8266
Shiba-Warrior Taro;8267
Supersonic Skull Flame;8268
Skull Flame;8269
Burning Skull Head;8270
Skull Conductor;8271
Infernity Archfiend;8272
Infernity Dwarf;8273
Infernity Guardian;8274
Infernity Destroyer;8275
Court of Justice;8276
Powered Tuner;8280
Pride of the Weak;8281
Gottoms' Emergency Call;8282
Archlord Kristya;8283
Darklord Descent;8286
Darklord Asmodeus;8287
Darklord Superbia;8288
Darklord Edeh Arae;8289
Kuribon;8292
Sunny Pixie;8293
Sunlight Unicorn;8294
Blackwing - Mistral the Silver Shield;8295
Blackwing - Vayu the Emblem of Honor;8296
Blackwing - Fane the Steel Chain;8297
Morphtronic Magnen Bar;8298
Jester Lord;8299
Jester Confit;8300
Fortune Lady Light;8301
Fortune Lady Fire;8302
Infernity Beast;8303
Darksea Rescue;8304
Darksea Float;8305
Turbo Rocket;8306
Earthbound Immortal Cusillu;8307
Earthbound Immortal Chacu Challhua;8308
Koa'ki Meiru Boulder;8309
Koa'ki Meiru Crusader;8310
Koa'ki Meiru Speeder;8311
Koa'ki Meiru Tornado;8312
Koa'ki Meiru Hydro Barrier;8313
Scary Moth;8314
Shiny Black "C";8315
Armed Sea Hunter;8316
Divine Dragon Aquabizarre;8317
Fishborg Blaster;8318
Shark Cruiser;8319
Armored Axon Kicker;8320
Genetic Woman;8321
Magicat;8322
Cyborg Doctor;8323
White Potan;8324
Minefieldriller;8325
XX-Saber Faultroll;8326
XX-Saber Ragigura;8327
Flamvell Firedog;8328
Ancient Crimson Ape;8329
Falchionβ;8330
Turbo Cannon;8331
Archfiend Zombie-Skull;8332
Ancient Sacred Wyvern;8333
XX-Saber Gottoms;8334
Release Restraint Wave;8335
Silver Wing;8336
Advance Draw;8337
Ancient Forest;8338
Emergency Assistance;8339
Spirit Burner;8340
Future Visions;8341
Core Compression;8342
Core Blaster;8343
Solidarity;8344
Hydro Pressure Cannon;8345
Water Hazard;8346
Brain Research Lab;8347
Saber Slash;8348
Sword of Sparkles;8349
Rekindling;8350
Ancient Leaf;8351
Fossil Dig;8352
Skill Successor;8353
Reinforce Truth;8354
Pixie Ring;8355
Fairy Wind;8356
Imperial Custom;8357
Discord;8358
Slip of Fortune;8359
Depth Amulet;8360
Damage Translation;8361
Battle Teleportation;8362
Core Reinforcement;8363
Iron Core Luster;8364
Battle of the Elements;8365
Aegis of the Ocean Dragon Lord;8366
Psychic Soul;8367
Flamvell Counter;8368
At One With the Sword;8369
A Major Upset;8370
Battlestorm;8371
Koa'ki Meiru War Arms;8372
Immortal Ruler;8373
Hardened Armed Dragon;8374
Moja;8375
Beast Striker;8376
King of the Beasts;8377
Swallow's Nest;8378
Overwhelm;8379
Berserking;8380
Darklord Ukoback;8384
Darklord Desire;8386
Dragunity Dux;8388
Dragunity Legionnaire;8389
Dragunity Tribus;8390
Dragunity Darkspear;8391
