Deep Sea Diva;8187
Deep Sweeper;10229
Deep-Eyes White Dragon;12488
Deep-Space Cruiser IX;10896
Deepsea Macrotrema;7564
Deepsea Shark;4443
Deepsea Warrior;4776
Defect Compiler;13217
Defender of the Ice Barrier;8570
Defender, the Magical Knight;8134
Defenders Intersect;9143
Defense Draw;7755
Defense Zone;13105
Defensive Tactics;7483
Degen-Force;9947
Degenerate Circuit;6908
Dekoichi the Battlechanted Locomotive;6201
Delg the Dark Monarch;9114
Delinquent Duo;4901
Delta Attacker;6058
Delta Crow - Anti Reverse;8220
Delta Flyer;8947
Delta The Magnet Warrior;12735
Delta Tri;8806
Demise of the Land;7620
Demise, King of Armageddon;6613
Demotion;5603
Denglong, First of the Yang Zing;12638
Denko Sekka;11373
Depth Amulet;8360
Depth Shark;10851
Des Counterblow;6069
Des Croaking;6435
Des Dendle;5589
Des Feral Imp;5359
Des Frog;6424
Des Kangaroo;5815
Des Koala;5661
Des Lacooda;5427
Des Mosquito;7019
Des Volstgalph;5408
Des Wombat;6340
Descending Lost Star;8060
Desert Protector;8029
Desert Sunlight;6068
Desert Twister;7211
Desertapir;6030
Designer Frightfur;11744
Deskbot 001;11254
Deskbot 002;11374
Deskbot 003;11561
Deskbot 004;11710
Deskbot 005;11828
Deskbot 006;11983
Deskbot 007;12147
Deskbot 008;12148
Deskbot 009;12314
Deskbot Base;12340
Deskbot Jet;11993
Desmania Devil;65565
Despair from the Dark;5715
Desperate Tag;8994
Desrook Archfiend;5775
Destiny Board;5224
Destiny Draw;6950
Destiny End Dragoon;7615
Destiny HERO - Blade Master;6752
Destiny HERO - Captain Tenacious;6659
Destiny HERO - Celestial;12707
Destiny HERO - Dangerous;12694
Destiny HERO - Dark Angel;12706
Destiny HERO - Dasher;6753
Destiny HERO - Decider;12704
Destiny HERO - Defender;6755
Destiny HERO - Departed;7417
Destiny HERO - Diamond Dude;6660
Destiny HERO - Disk Commander;7095
Destiny HERO - Dogma;6757
Destiny HERO - Doom Lord;6658
Destiny HERO - Double Dude;6754
Destiny HERO - Dread Servant;7577
Destiny HERO - Dreadmaster;6661
Destiny HERO - Dreamer;13153
Destiny HERO - Drilldark;12702
Destiny HERO - Dunker;7416
Destiny HERO - Dusktopia;13154
Destiny HERO - Dynatag;12703
Destiny HERO - Dystopia;12705
Destiny HERO - Fear Monger;6756
Destiny HERO - Malicious;6949
Destiny HERO - Plasma;7096
Destiny Mirage;6763
Destiny Signal;6679
Destroyer Golem;4460
Destroyersaurus;7108
Destruct Potion;8680
Destruction Cyclone;6984
Destruction Jammer;7645
Destruction of Destiny;6677
Destruction Punch;5267
Destruction Ring;5912
Destruction Sword Flash;12180
Destruction Sword Memories;12474
Destruction Swordsman Fusion;12167
Destructive Draw;7229
Destructotron;7721
Destrudo the Lost Dragon's Frisson;13254
Detonate;7554
Detonator Circle "A";7326
Dewdark of the Ice Barrier;8252
Dewloren, Tiger King of the Ice Barrier;7970
Dharc the Dark Charmer;7664
Dharma Cannon;4550
Dharma-Eye Magician;11933
Diabolos, King of the Abyss;7146
Diabound Kernel;12899
Diamond Core of Koa'ki Meiru;11094
Diamond Dire Wolf;10410
Diamond Dust;10859
Diamond Duston;12994
Diamond-Dust Cyclone;7269
Dian Keto the Cure Master;4348
Dice Armadillo;65565
Dice Jar;5424
Dice Re-Roll;5797
Dice Roll Battle;12059
Dice Try!;7653
Dice-nied;10439
Dicelops;12315
Dicephoon;9937
Diceversity;11755
Different Dimension Capsule;5532
Different Dimension Deepsea Trench;10274
Different Dimension Dragon;5696
Different Dimension Encounter;11412
Different Dimension Gate;5736
Different Dimension Ground;9154
Diffusion Wave-Motion;5631
Dig Beak;4165
Dig of Destiny;12505
Digital Bug Centibit;12306
Digital Bug Cocoondenser;12305
Digital Bug Corebage;12327
Digital Bug LEDybug;12943
Digital Bug Rhinosebus;12328
Digital Bug Scaradiator;12326
Digital Bug Websolder;12307
Digitron;13192
Digvorzhak, King of Heavy Industry;9962
Dimension Distortion;5848
Dimension Explosion;7450
Dimension Fortress Weapon;8028
Dimension Fusion;5906
Dimension Gate;10427
Dimension Guardian;12507
Dimension Jar;5597
Dimension Mirage;12508
Dimension Reflector;12504
Dimension Slice;10099
Dimension Sphinx;12506
Dimension Wall;6448
Dimension Wanderer;10337
Dimensional Alchemist;7517
Dimensional Barrier;12668
Dimensional Fissure;6707
Dimensional Inversion;6913
Dimensional Prison;7400
Dimensionhole;5132
Dino-Sewing;11876
Dinomic Powerload;12170
Dinomight Knight, the True Dracofighter;12936
Dinomist Ankylos;12425
Dinomist Brachion;12135
Dinomist Ceratops;12136
Dinomist Charge;12171
Dinomist Eruption;12345
Dinomist Plesios;12133
Dinomist Pteran;12134
Dinomist Rex;12137
Dinomist Rush;12181
Dinomist Spinos;12304
Dinomist Stegosaur;12132
Dinomists Howling;12990
Dinoster Power, the Mighty Dracoslayer;12154
Disappear;5397
Disarm;7320
Disarmament;5683
Disc Fighter;5970
Disciple of the Forbidden Spell;6594
Disciples of the True Dracophoenix;12969
Discord;8358
Disdainful Bird of Paradise;65565
Disenchanter;8133
Disk Magician;4649
Diskblade Rider;7608
Dissolverock;4250
Disturbance Strategy;5546
Divine Dragon - Excelion;6611
Divine Dragon Apocralyph;9910
Divine Dragon Aquabizarre;8317
Divine Dragon Knight Felgrand;10787
Divine Dragon Lord Felgrand;12360
Divine Dragon Ragnarok;6233
Divine Grace - Northwemko;8474
Divine Knight Ishzark;6374
Divine Punishment;9291
Divine Relic Mjollnir;9357
Divine Serpent Geh;65565
Divine Sword - Phoenix Blade;6458
Divine Wind of Mist Valley;9350
Divine Wrath;6217
Dizzying Winds of Yosen Village;11745
Djinn Cursenchanter of Rituals;8648
Djinn Demolisher of Rituals;11246
Djinn Disserere of Rituals;8759
Djinn Presider of Rituals;8473
Djinn Prognosticator of Rituals;8649
Djinn Releaser of Rituals;8472
Djinn the Watcher of the Wind;65565
DNA Checkup;7933
DNA Surgery;4951
DNA Transplant;5919
Do a Barrel Roll;10555
Do-Little Chimera;65565
Doble Passe;11166
Doctor Cranium;7715
Dodger Dragon;9700
Dododo Bot;10360
Dododo Buster;10478
Dododo Driver;10980
Dododo Swordsman;10832
Dododo Warrior;9852
Dododo Witch;10831
Dodododraw;11112
Doggy Diver;10836
Dogoran, the Mad Flame Kaiju;12038
Dogu;11251
Doitsu;6423
Doki Doki;12622
Dokuroizo the Grim Reaper;65565
Dokurorider;4725
Dokuroyaiba;5150
Doma The Angel of Silence;4117
Domain of the True Monarchs;11761
Domino Effect;7740
Don Thousand's Throne;11088
Don Turtle;5885
Don Zaloog;5426
Doom Donuts;9579
Doom Dozer;6602
Doom Shaman;7202
Doom Virus Dragon;11882
Doomcaliber Knight;6001
Doomdog Octhros;11711
Doomkaiser Dragon;7848
Doomkaiser Dragon/Assault Mode;8017
Doomsday Horror;7424
Doomstar Magician;11316
Doppelganger;7925
Doppelwarrior;9293
Dora of Fate;6064
Doriado's Blessing;6350
Doron;65565
Dorover;65565
Dotedotengu;10485
Dotscaper;13193
Double Attack;6347
Double Cipher;12658
Double Coston;6040
Double Cyclone;8977
Double Defender;9923
Double Dragon Descent;11098
Double Evolution Pill;6839
Double Fin Shark;10849
Double Iris Magician;12908
Double Magical Arm Bind;11893
Double or Nothing!;9663
Double Payback;10103
Double Resonator;12930
Double Shark;10369
Double Snare;5315
Double Spell;5629
Double Summon;7219
Double Tag Team;7475
Double Tool C&D;8205
Double Trap Hole;11600
Double-Edged Sword Technique;7323
Downbeat;65565
Downerd Magician;10943
Dr. Frankenderp;11985
Draco Face-Off;12169
Dracocension;11273
Draconnection;10121
Draconnet;13030
Dragard;10114
Dragged Down into the Grave;5352
Draghig, Malebranche of the Burning Abyss;11772
Dragocytos Corrupted Nethersoul Dragon;11650
Dragodies, the Empowered Warrior;11871
Dragon Buster Destruction Sword;12128
Dragon Capture Jar;4335
Dragon Core Hexer;12591
Dragon Dowser;11558
Dragon Horn Hunter;11315
Dragon Ice;7484
Dragon Knight Draco-Equiste;8969
Dragon Knight of Creation;12382
Dragon Laser;8828
Dragon Manipulator;5326
Dragon Master Knight;5501
Dragon Mastery;9050
Dragon Piper;4046
Dragon Queen of Tragic Endings;8625
Dragon Ravine;9049
Dragon Seeker;4506
Dragon Shield;10792
Dragon Shrine;10590
Dragon Spirit of White;12290
Dragon Statue;65565
Dragon Treasure;4321
Dragon Zombie;4103
Dragon's Bind;12177
Dragon's Fighting Spirit;12490
Dragon's Gunfire;5344
Dragon's Mirror;6433
Dragon's Rage;5347
Dragon's Rebirth;9959
Dragoncaller Magician;12736
Dragoncarnation;10561
Dragonecro Nethersoul Dragon;8870
Dragoness the Wicked Knight;4300
Dragong;11658
Dragonic Attack;5279
Dragonic Diagram;12967
Dragonic Guard;8757
Dragonic Knight;6790
Dragonic Tactics;8422
Dragonoid Generator;13270
Dragonoid Token;65565
Dragonox, the Empowered Warrior;11872
Dragonpit Magician;11935
Dragonpulse Magician;11934
Dragoons of Draconia;11630
Dragoroar;10997
Dragunity Aklys;9048
Dragunity Angusticlavii;8719
Dragunity Arma Leyvaten;9046
Dragunity Arma Mystletainn;9047
Dragunity Brandistock;8561
Dragunity Corsesca;8716
Dragunity Darkspear;8391
Dragunity Divine Lance;11582
Dragunity Dux;8388
Dragunity Javelin;8562
Dragunity Knight - Barcha;8731
Dragunity Knight - Gae Bulg;8414
Dragunity Knight - Gae Dearg;8427
Dragunity Knight - Trident;8576
Dragunity Knight - Vajrayana;8548
Dragunity Legionnaire;8389
Dragunity Militum;8559
Dragunity Partisan;8717
Dragunity Phalanx;8392
Dragunity Pilum;8718
Dragunity Primus Pilus;8560
Dragunity Tribus;8390
Draining Shield;5994
Dramatic Rescue;5299
Drastic Drop Off;7473
Draw Muscle;11389
Dread Dragon;8784
Dreadscythe Harvester;6465
Dream Clown;4126
Dreamland;11879
Dreamsprite;5258
Dreiath III, the True Dracocavalry General;12937
Dried Winds;11859
Drill Barnacle;9624
Drill Bug;4775
Drill Synchron;8615
Drill Warrior;8652
Drillago;5562
Drillroid;6387
Driven Daredevil;9219
Driving Snow;4941
Droll & Lock Bird;9279
Droll Bird;4213
Drooling Lizard;4575
Drop Off;5404
Drowning Mirror Force;12347
Dryad;65565
Dual Assembwurm;13199
Duck Dummy;13249
Duck Fighter;10578
DUCKER Mobile Cannon;7610
Duelist Alliance;12977
Dueltaining;13007
Dummy Golem;6325
Dunames Dark Witch;4786
Dungeon Worm;4381
Duoterion;13189
Dupe Frog;7788
Dust Barrier;6049
Dust Knight;10164
Dust Storm of Gusto;9831
Dust Tornado;4988
Dustflame Blast;9609
Duston Roller;10966
Duza the Meteor Cubic Vessel;12483
Dverg of the Nordic Alfar;9307
Dwarf Star Dragon Planeter;11865
Dweller in the Depths;7119
Dynatherium;11010
Dystopia the Despondent;11943
DZW - Chimera Clad;10604
E - Emergency Call;6672
Eagle Eye;6191
Eagle Shark;10492
Earth Armor Ninja;9890
Earth Chant;5910
Earth Effigy;7367
Earthbound Immortal Aslla piscu;8171
Earthbound Immortal Ccapac Apu;8172
Earthbound Immortal Ccarayhua;8459
Earthbound Immortal Chacu Challhua;8308
Earthbound Immortal Cusillu;8307
Earthbound Immortal Uru;8460
Earthbound Immortal Wiraqocha Rasca;8461
Earthbound Linewalker;8760
Earthbound Revival;8600
Earthbound Spirit;5226
Earthbound Wave;8505
Earthbound Whirlwind;8481
Earthquake;5983
Earthquake Giant;8932
Earthshaker;4991
Earthshattering Event;11208
Eater of Millions;12767
Eatgaboon;4688
EBE;65565
Ebon Arrow;8064
Ebon High Magician;12451
Ebon Illusion Magician;11125
Ebon Magician Curran;6429
Eccentric Boy;8580
Echo Oscillation;11599
Eclipse Wyvern;9957
Eco, Mystical Spirit of the Forest;10106
Ectoplasmer;4828
Edea the Heavenly Squire;12093
Edge Hammer;6942
Edge Imp Chain;11688
Edge Imp Cotton Eater;65565
Edge Imp Frightfuloid;11690
Edge Imp Sabres;11346
Edge Imp Saw;11687
Edge Imp Tomahawk;11689
Effect Veiler;8933
Ego Boost;9764
Egotistical Ape;8939
Ehren, Lightsworn Monk;7797
Ehther the Heavenly Monarch;12090
Eidos the Underworld Squire;12092
Eisbahn;9797
Ekibyo Drakmord;5277
El Shaddoll Anoyatyllis;11719
El Shaddoll Construct;11258
El Shaddoll Fusion;11396
El Shaddoll Grysta;11380
El Shaddoll Shekhinaga;11381
El Shaddoll Wendigo;11567
El Shaddoll Winda;11257
Eldeen;65565
Elder Entity N'tss;11878
Elder Entity Norden;11207
Elder of the Six Samurai;9499
Electric Lizard;4616
Electric Snake;4469
Electric Virus;6977
Electro-Whip;4322
Electromagnetic Bagworm;5040
Electromagnetic Shield;8830
Electromagnetic Turtle;11120
Electronic Transimulation Wattkinesis;65565
Elegant Egotist;4324
Elegy the Melodious Diva;11338
Element Doom;6241
Element Dragon;6115
Element Magician;6182
Element Saurus;6183
Element Soldier;6116
Element Valkyrie;6240
Elemental Absorber;6681
Elemental Burst;6285
Elemental Grace Doriado;13255
Elemental HERO Absolute Zero;8129
Elemental HERO Air Neos;6989
Elemental HERO Aqua Neos;6766
Elemental HERO Avian;6310
Elemental HERO Bladedge;6477
Elemental HERO Blazeman;11419
Elemental HERO Bubbleman;6393
Elemental HERO Burstinatrix;6311
Elemental HERO Captain Gold;7105
Elemental HERO Chaos Neos;7275
Elemental HERO Clayman;6312
Elemental HERO Core;11314
Elemental HERO Dark Neos;6765
Elemental HERO Darkbright;7176
Elemental HERO Divine Neos;7806
Elemental HERO Electrum;6639
Elemental HERO Escuridao;9838
Elemental HERO Flame Wingman;6344
Elemental HERO Flare Neos;6767
Elemental HERO Flash;8543
Elemental HERO Gaia;8122
Elemental HERO Glow Neos;6988
Elemental HERO Grand Neos;6990
Elemental HERO Great Tornado;8592
Elemental HERO Heat;6927
Elemental HERO Honest Neos;12901
Elemental HERO Ice Edge;8126
Elemental HERO Inferno;7026
Elemental HERO Knospe;6863
Elemental HERO Lady Heat;7024
Elemental HERO Magma Neos;7177
Elemental HERO Marine Neos;7175
Elemental HERO Mariner;6657
Elemental HERO Mudballman;6529
Elemental HERO Necroid Shaman;6644
Elemental HERO Necroshade;6527
Elemental HERO Neo Bubbleman;6566
Elemental HERO Neos;65565
Elemental HERO Neos Alius;7195
Elemental HERO Neos Knight;8866
Elemental HERO Nova Master;9439
Elemental HERO Ocean;6733
Elemental HERO Phoenix Enforcer;6655
Elemental HERO Plasma Vice;7252
Elemental HERO Poison Rose;6866
Elemental HERO Prisma;7491
Elemental HERO Rampart Blaster;6486
Elemental HERO Shadow Mist;11308
Elemental HERO Shining Flare Wingman;6467
Elemental HERO Shining Phoenix Enforcer;6656
Elemental HERO Sparkman;6313
Elemental HERO Steam Healer;6535
Elemental HERO Storm Neos;7442
Elemental HERO Stratos;6784
Elemental HERO Tempest;6487
Elemental HERO Terra Firma;6731
Elemental HERO The Shining;8545
Elemental HERO Thunder Giant;6345
Elemental HERO Voltic;7058
Elemental HERO Wild Wingman;6643
Elemental HERO Wildedge;6488
Elemental HERO Wildheart;6478
Elemental HERO Woodsman;6728
Elemental Mistress Doriado;6343
Elemental Recharge;6676
Elephant Statue of Blessing;6035
Elephant Statue of Disaster;6036
Elephun;8965
Elf's Light;4313
Eliminating the League;7008
Emblem of Dragon Destroyer;5673
Emblem of the Awakening;6998
Embodiment of Apophis;5234
Embryonic Beast;65565
Emergency Assistance;8339
Emergency Provisions;5350
Emergency Teleport;7747
Emergeroid Call;13187
Emerging Emergency Rescute Rescue;13100
Emes the Infinity;5931
Emissary from Pandemonium;8183
Emissary of Darkness Token;65565
Emissary of the Afterlife;6038
Emissary of the Oasis;6045
Emperor of Lightning;7375
Emperor of Prophecy;10246
Emperor of the Land and Sea;65565
Emperor Sem;7658
Empowerment;11874
Empress Judge;4578
Empress Mantis;5203
Empress of Prophecy;10269
Enchanted Javelin;4992
Enchanting Fitting Room;6055
Enchanting Mermaid;4257
Encode Talker;13202
End of the World;6617
Endless Decay;9711
Endymion, the Master Magician;8132
Enemy Controller;5505
Energy Bravery;8468
Energy Drain;5859
Energy-Absorbing Monolith;7324
Enervating Mist;6144
Engraver of the Mark;12149
Enishi, Shien's Chancellor;7297
Enlightenment;8500
Enlightenment Paladin;12155
Enraged Battle Ox;5884
Enraged Muka Muka;6123
Envoy of Chaos;12760
Equip Shot;7753
Eradicating Aerosol;4668
Eradicator Epidemic Virus;7153
Erebus the Underworld Monarch;12091
Eria the Water Charmer;6336
Escalation of the Monarchs;11204
Escape from the Dark Dimension;7471
Escher the Frost Vassal;11307
ESP Amplifier;9526
Esper Girl;9494
Eternal Dread;6953
Eternal Drought;4670
Eternal Rest;4662
Eternal Soul;11672
Etoile Cyber;6482
Euler's Circuit;65565
Evening Twilight Knight;11967
Evenly Matched;13293
Everliving Underworld Cannon;7915
Evigishki Gustkraken;9597
Evigishki Levianima;9819
Evigishki Merrowgeist;9604
Evigishki Mind Augus;9178
Evigishki Soul Ogre;9179
Evigishki Tetrogre;9389
Evil Blast;7495
Evil Dragon Ananta;7522
Evil HERO Dark Gaia;7261
Evil HERO Infernal Gainer;7259
Evil HERO Infernal Prodigy;7376
Evil HERO Infernal Sniper;7379
Evil HERO Inferno Wing;7257
Evil HERO Lightning Golem;7260
Evil HERO Malicious Edge;7258
Evil HERO Malicious Fiend;7380
Evil HERO Wild Cyclone;7378
Evil Thorn;8161
Evilswarm Azzathoth;9992
Evilswarm Bahamut;9826
Evilswarm Castor;9990
Evilswarm Coppelia;9996
Evilswarm Exciton Knight;10942
Evilswarm Golem;9995
Evilswarm Heliotrope;9813
Evilswarm Hraesvelg;9818
Evilswarm Kerykeion;10441
Evilswarm Ketos;9815
Evilswarm Mandragora;9817
Evilswarm Nightmare;9825
Evilswarm O'lantern;9816
Evilswarm Obliviwisp;9991
Evilswarm Ophion;10006
Evilswarm Ouroboros;10007
Evilswarm Salamandra;9994
Evilswarm Thanatos;10005
Evilswarm Thunderbird;9993
Evilswarm Zahak;9814
Evo-Branch;9948
Evo-Diversity;10081
Evo-Force;9931
Evo-Instant;10022
Evo-Karma;9771
Evo-Miracle;9772
Evo-Price;10082
Evo-Singularity;11106
Evocator Chevalier;8432
Evolsaur Cerato;9738
Evolsaur Darwino;10050
Evolsaur Diplo;9739
Evolsaur Elias;9901
Evolsaur Pelta;9865
Evolsaur Terias;9902
Evolsaur Vulcano;9737
Evoltile Casinerio;9900
Evoltile Elginero;10118
Evoltile Gephyro;9734
Evoltile Lagosucho;10049
Evoltile Najasho;10018
Evoltile Odonto;9736
Evoltile Pleuro;9899
Evoltile Westlo;9735
Evolution Burst;7556
Evolutionary Bridge;9789
Evolzar Dolkka;9869
Evolzar Laggia;9761
Evolzar Solda;9919
Exa, Enforcer of the Nekroz;11482
Exarion Universe;5452
Exchange;5218
Exchange of Night and Day;10827
Exchange of the Spirit;5360
Excode Talker;65565
Exhausting Spell;5679
Exile of the Wicked;4869
Exiled Force;5323
Exodia Necross;5701
Exodia the Forbidden One;4027
Exodius the Ultimate Forbidden Lord;7392
Exploder Dragon;7094
Exploder Dragonwing;8192
Explosive Magician;8479
Explosive Urchin;9682
Explossum;10834
Express Train Trolley Olley;11182
Expressroid;6735
Exterio's Fang;9152
Extinction on Schedule;12032
Extra Buck;11863
Extra Gate;9774
Extra Net;11586
Extra Veiler;9088
Exxod, Master of The Guard;6640
Eye of the Void;11591
Eyearmor;65565
E☆HERO Pit Boss;10846
F.A. Circuit Grand Prix;13215
F.A. Downforce;13216
F.A. Hang On Mach;13214
F.A. Off-Road Grand Prix;13368
F.A. Pit Stop;13369
F.A. Sonic Meister;13213
F.A. Turbo Charger;13367
F.A. Whip Crosser;13366
Fabled Ashenveil;8394
Fabled Dianaira;8715
Fabled Dyf;8393
Fabled Gallabas;8094
Fabled Grimro;8093
Fabled Krus;8234
Fabled Kushano;8095
Fabled Leviathan;8258
Fabled Lurrie;8092
Fabled Miztoji;8237
Fabled Oltro;8395
Fabled Ragin;8415
Fabled Raven;7894
Fabled Soulkius;8236
Fabled Topi;8235
Fabled Urustos;8233
Fabled Valkyrus;8117
Face-Off;11286
Factory of 100 Machines;7905
Fairy Archer;8796
Fairy Box;5113
Fairy Cheer Girl;10527
Fairy Dragon;4609
Fairy Guardian;5202
Fairy King Albverdich;10179
Fairy King Truesdale;5024
Fairy Knight Ingunar;10941
Fairy Meteor Crush;5128
Fairy of the Fountain;65565
Fairy of the Spring;5732
Fairy Tail - Luna;12952
Fairy Tail - Rella;12770
Fairy Tail - Sleeper;12625
Fairy Tail - Snow;12441
Fairy Wind;8356
Fairy's Gift;4369
Fairy's Hand Mirror;4903
Fairywitch;65565
Faith Bird;4131
Fake Explosion;8066
Fake Feather;8222
Fake Hero;6779
Fake Trap;4696
Falchionβ;8330
Fallen Angel of Roses;9420
Fallen Paradise;12904
Falling Current;10076
Falling Down;5786
Familiar Knight;6083
Familiar-Possessed - Aussa;6507
Familiar-Possessed - Dharc;9907
Familiar-Possessed - Eria;6508
Familiar-Possessed - Hiita;6509
Familiar-Possessed - Lyna;12951
Familiar-Possessed - Wynn;6510
Fantastic Striborg;13253
Farfa, Malebranche of the Burning Abyss;11632
Fatal Abacus;5311
Faustian Bargain;8497
Fear from the Dark;5717
Feast of the Wild LV5;11265
Feather Shot;6491
Feather Wind;6496
Featherizer;8433
Feedback Warrior;9565
Felgrand Dragon;7244
Felis, Lightsworn Archer;11000
Fencing Fire Ferret;10464
Fenghuang;9751
Fengsheng Mirror;5385
Fenrir;5830
Fenrir the Nordic Wolf;11466
Feral Imp;4012
Ferret Flames;11861
Fiber Jar;5371
Field Barrier;7127
Field-Commander Rahz;7431
Fiend Comedian;5405
Fiend Griefing;11751
Fiend Kraken;65565
Fiend Reflection #1;65565
Fiend Reflection #2;4192
Fiend Scorpion;6021
Fiend Skull Dragon;5338
Fiend Sword;65565
Fiend's Hand;65565
Fiend's Hand Mirror;5913
Fiend's Mirror;4371
Fiend's Mirror (Normal);65565
Fiend's Sanctuary;5632
Fiendish Chain;8675
Fiendish Engine Ω;7331
Fiendish Rhino Warrior;11664
Fiery Fervor;9782
Fifth Hope;7161
Fighting Spirit;7739
Final Attack Orders;5627
Final Countdown;5788
Final Destiny;4897
Final Flame;4351
Final Fusion;11163
Final Geas;12512
Final Gesture;10285
Final Inzektion;10083
Final Psychic Ogre;8968
Final Ritual of the Ancients;6351
Fine;7479
Finite Cards;12341
Fire Ant Ascator;8631
Fire Cracker;12949
Fire Darts;6438
Fire Eye;65565
Fire Formation - Gyokkou;10543
Fire Formation - Kaiyo;10556
Fire Formation - Tenken;10431
Fire Formation - Tenki;10418
Fire Formation - Tensen;10430
Fire Formation - Tensu;10417
Fire Formation - Yoko;10668
Fire Hand;11190
Fire King Avatar Arvata;13245
Fire King Avatar Barong;10346
Fire King Avatar Garunix;10515
Fire King Avatar Kirin;10347
Fire King Avatar Yaksha;10446
Fire King High Avatar Garunix;10345
Fire King Island;11763
Fire Kraken;4525
Fire Lake of the Burning Abyss;11509
Fire Opalhead;65565
Fire Princess;5197
Fire Prison;65565
Fire Reaper;65565
Fire Sorcerer;5199
Fire Trooper;7490
Firebird;6261
Firegrass;4163
Fires of Doomsday;7454
Firestorm Prominence;6983
Firewall;7090
Firewall Dragon;13082
Firewing Pegasus;4720
Fireyarou;4297
First of the Dragons;11382
First Step Towards Infestation;9184
First-Aid Squad;12024
Fish and Kicks;9672
Fish and Swaps;9847
Fish Depth Charge;7768
Fish Rain;9786
Fishborg Archer;10460
Fishborg Blaster;8318
Fishborg Doctor;11001
Fishborg Launcher;10111
Fishborg Planter;10252
Fissure;4835
Five Brothers Explosion;10603
Five-Headed Dragon;5502
Flame Administrator;65565
Flame Armor Ninja;9887
Flame Cerebrus;4535
Flame Champion;4971
Flame Dancer;5048
Flame Ghost;4221
Flame Manipulator;4148
Flame Ogre;6938
Flame Ruler;6260
Flame Spirit Ignis;7801
Flame Swordsman;4021
Flame Tiger;10062
Flame Viper;4650
Flamvell Archer;7819
Flamvell Baby;7959
Flamvell Commando;8527
Flamvell Counter;8368
Flamvell Dragnov;7533
Flamvell Fiend;7820
Flamvell Firedog;8328
Flamvell Grunika;7958
Flamvell Guard;7535
Flamvell Magician;7534
Flamvell Poun;7818
Flamvell Uruquizas;7550
Flare Resonator;8786
Flash Assailant;4918
Flash Fusion;11161
Flash Knight;11210
Flash of the Forbidden Spell;6899
Flashbang;7009
Flelf;9833
Fleur Synchron;9198
Flick Clown;65565
Flint;6210
Flint Lock;7205
Flint Missile;7218
Flip Flop Frog;7943
Floodgate Trap Hole;12475
Flower Cardian Boardefly;12633
Flower Cardian Cherry Blossom with Curtain;12747
Flower Cardian Clover with Boar;12602
Flower Cardian Lightflare;12780
Flower Cardian Lightshower;12562
Flower Cardian Maple with Deer;12603
Flower Cardian Moonflower;65565
Flower Cardian Paulownia;12557
Flower Cardian Paulownia with Phoenix;12561
Flower Cardian Peony with Butterfly;12604
Flower Cardian Pine;12554
Flower Cardian Pine with Crane;12558
Flower Cardian Willow;12556
Flower Cardian Willow with Calligrapher;12560
Flower Cardian Zebra Grass;12555
Flower Cardian Zebra Grass with Moon;12559
Flower Gathering;12563
Flower Stacking;12645
Flower Wolf;4493
Flowerbot;10994
Fluffal Bear;11348
Fluffal Cat;11351
Fluffal Crane;11743
Fluffal Dog;11349
Fluffal Leo;11347
Fluffal Mouse;11794
Fluffal Octopus;12840
Fluffal Owl;11350
Fluffal Patchwork;65565
Fluffal Penguin;12841
Fluffal Rabbit;11352
Fluffal Sheep;11686
Fluffal Wings;11953
Flyfang;9636
Flying "C";10642
Flying Fish;5065
Flying Fortress SKY FIRE;7999
Flying Kamakiri #1;4927
Flying Kamakiri #2;4979
Flying Penguin;4367
Flying Saucer Muusik'i;6807
Fog Control;7304
Fog King;7404
Follow Wind;4333
Follow Wing;12178
Fool of Prophecy;10394
Foolish Burial;5236
Foolish Burial Goods;12800
Foolish Return;9349
Foolish Revival;7328
Forbidden Apocrypha;12186
Forbidden Arts of the Gishki;9398
Forbidden Chalice;8213
Forbidden Dark Contract with the Swamp King;12455
Forbidden Dress;10284
Forbidden Graveyard;8835
Forbidden Lance;9352
Forbidden Scripture;11096
Forbidden Trapezohedron;65565
Force Resonator;9477
Forced Back;6712
Forced Ceasefire;6286
Forced Requisition;4948
Forest;4336
Forge of the True Dracos;12333
Forgotten Temple of the Deep;8687
Form Change;9068
Formation Union;5623
Formula Synchron;9118
Fortissimo;12329
Fortissimo the Mobile Fortress;9520
Fortress Warrior;7985
Fortress Whale;4724
Fortress Whale's Oath;4706
Fortune Lady Dark;8446
Fortune Lady Earth;8447
Fortune Lady Fire;8302
Fortune Lady Light;8301
Fortune Lady Water;8445
Fortune Lady Wind;8444
Fortune's Future;8486
Fossil Dig;8352
Fossil Dyna Pachycephalo;7405
Fossil Excavation;6811
Fossil Tusker;7338
Foucault's Cannon;11211
Fox Fire;6198
Fragment Fusion;9830
Fragrance Storm;7913
Fraud Freeze;12660
Freed the Brave Wanderer;5824
Freed the Matchless General;5316
Freezing Beast;5591
Frenzied Panda;4207
Frequency Magician;7690
Freya, Spirit of Victory;7049
Frightfur Bear;11378
Frightfur Chimera;11718
Frightfur Daredevil;12885
Frightfur Factory;11729
Frightfur Fusion;11731
Frightfur Kraken;12842
Frightfur Leo;11716
Frightfur March;12011
Frightfur Patchwork;65565
Frightfur Reborn;12886
Frightfur Sabre-Tooth;11987
Frightfur Sanctuary;12454
Frightfur Sheep;11717
Frightfur Tiger;11617
Frightfur Wolf;11379
Friller Rabca;9726
Froggy Forcefield;7646
Frontier Wiseman;5322
Frontline Base;5602
Frontline Observer;11559
Frost and Flame Dragon;7210
Frost Blast of the Monarchs;12264
